,timestamp,open,close,high,low,volume,amount
2018-08-20,1534723200,299.757424,271.368462,303.996127,269.814078,2580.7716679,728993.0331314601
2018-08-21,1534809600,271.037293,280.629222,285.195693,270.009471,2014.4939075,556112.99938937
2018-08-22,1534896000,280.629222,270.4,298.399982,260.11,1661.4296401,467070.50284081
2018-08-23,1534982400,269.73048,275.395753,279.820742,268.79,2363.5812957,646052.25563743
2018-08-24,1535068800,275.735109,281.181845,282.923393,270.18282,1292.4118514000002,357108.22592348
2018-08-25,1535155200,281.181845,278.004808,282.491595,275.932318,1102.2066143,308332.25471725
2018-08-26,1535241600,277.359627,274.220545,277.714332,269.731571,714.7939097999999,195546.6082531
2018-08-27,1535328000,274.220545,287.390218,287.390218,271.884018,1309.088223,362920.23343045
2018-08-28,1535414400,287.473902,295.159781,298.129999,282.060522,3571.1287388,1036889.04436236
2018-08-29,1535500800,295.159781,288.326272,296.769787,284.096214,2585.1730629,752105.6946382101
2018-08-30,1535587200,288.326273,283.63039,290.994092,272.5,2096.7450731,588799.10904083
2018-08-31,1535673600,283.699257,281.709827,285.078112,276.911658,2022.6552176,567042.56467021
2018-09-01,1535760000,282.444595,295.107192,302.375565,282.040385,1308.9510636999998,383085.14715291
2018-09-02,1535846400,295.746646,295.674865,299.27382,289.42,1066.9242693,314106.58261077
2018-09-03,1535932800,295.177344,289.422017,296.831993,285.842913,1412.9181362,411061.81271578005
2018-09-04,1536019200,289.321846,285.765551,292.494603,283.0,1518.4711954,436378.95660799
2018-09-05,1536105600,285.685662,228.51918,287.520117,227.194345,6346.3468696,1617263.8571146904
2018-09-06,1536192000,228.683283,229.803688,233.089349,212.112592,6203.467654,1392894.67347972
2018-09-07,1536278400,229.803688,215.37768,234.864826,213.820001,3943.8928437,878373.7657224099
2018-09-08,1536364800,215.35,196.398,219.825677,190.134114,2971.0382818,607068.42974162
2018-09-09,1536451200,197.445754,195.911619,208.5,184.567576,3600.3303661,705837.7825290901
2018-09-10,1536537600,195.911619,197.207948,203.16925,187.038982,2929.1705549999997,573414.15374607
2018-09-11,1536624000,197.331771,185.271372,199.299997,176.307826,3413.3479157,640407.15961031
2018-09-12,1536710400,185.07351,182.751984,185.07351,167.633705,5001.2146934,871478.6882837699
2018-09-13,1536796800,183.17169,211.172077,214.617025,183.17169,5751.7515078,1155573.78113628
2018-09-14,1536883200,211.096584,209.0,224.33,202.846679,4404.869073,939594.79295582
2018-09-15,1536969600,208.97,221.88,227.034084,208.3,3011.8674177000003,660235.97997257
2018-09-16,1537056000,221.438251,220.015881,223.133625,207.822828,1773.7349672,385406.24912905996
2018-09-17,1537142400,220.595484,196.070489,224.468909,192.221491,4413.1254478,921947.2321492601
2018-09-18,1537228800,196.227262,208.678167,214.34985,194.0,3978.4110376000003,813283.4557874401
2018-09-19,1537315200,208.785259,210.034163,214.509739,198.12001,4473.8448496,928475.23122345
2018-09-20,1537401600,209.520002,224.759571,226.578539,207.0,3232.0522098,687547.92281546
2018-09-21,1537488000,224.007475,247.856379,251.854381,220.658332,5058.427975500001,1174051.0526031
2018-09-22,1537574400,248.031099,240.621447,254.652102,233.136457,2989.2045533,722365.0027272301
2018-09-23,1537660800,240.584931,244.522623,249.474103,237.089222,2070.4085328,501254.47348903
2018-09-24,1537747200,244.522623,227.818724,245.993726,225.637179,2670.5542847,630142.9874096
2018-09-25,1537833600,227.11325,219.068987,227.7,203.792445,5204.331315900001,1115184.9018911598
2018-09-26,1537920000,219.203383,214.68341,222.950033,207.608564,3660.8549706,788137.11396219
2018-09-27,1538006400,214.2549,228.93963,233.991055,210.168781,3543.6087396,781269.13664871
2018-09-28,1538092800,229.431205,222.178108,233.722028,215.347573,3578.8403938,806398.25040416
2018-09-29,1538179200,221.810518,231.582471,237.077729,214.210804,3473.0635475999998,788384.68518771
2018-09-30,1538265600,231.272472,232.706519,238.88596,226.576203,3085.9300947000006,717632.50482945
2018-10-01,1538352000,233.159524,231.683334,235.458798,224.888497,2861.8228909,660450.602117
2018-10-02,1538438400,231.683332,225.850779,232.063252,223.999999,1308.2889842999998,298546.99199042004
2018-10-03,1538524800,225.850779,220.372553,226.234611,216.438795,2440.1788664,536776.3644014001
2018-10-04,1538611200,220.870083,222.385601,226.800784,219.937488,1955.8794657999997,438572.87757128
2018-10-05,1538697600,222.385601,228.677592,231.797678,219.56102,1620.152149,363835.79612521
2018-10-06,1538784000,228.411111,225.361518,228.829152,223.530055,848.3892656999999,191900.12761556
2018-10-07,1538870400,225.361518,226.230855,227.515674,221.9772,959.3043543000001,215251.31755594
2018-10-08,1538956800,226.670502,229.807268,231.90917,224.363214,1171.7149964999999,268428.48424558
2018-10-09,1539043200,229.839731,228.701861,230.745225,226.732445,1529.6382501,349973.15599720995
2018-10-10,1539129600,228.461071,226.668908,228.551007,224.5,1235.692337,279670.36501246
2018-10-11,1539216000,226.652819,191.743257,226.652819,189.0,8598.012641700001,1748345.2766734401
2018-10-12,1539302400,192.01,197.143809,201.736006,190.542297,3209.7830114,632695.09573991
2018-10-13,1539388800,197.143809,201.190216,202.475859,195.898135,1502.6186825999998,300831.28074315004
2018-10-14,1539475200,201.227991,196.995423,203.21551,195.322832,1151.4975161,231510.93611088002
2018-10-15,1539561600,196.759481,214.573822,237.762238,195.0,11687.615862300001,2577830.19812363
2018-10-16,1539648000,214.506657,215.084883,219.49,211.626557,1613.2183512000001,346360.70142237993
2018-10-17,1539734400,215.084883,212.85447,216.753875,210.0,1397.9370522,298587.82131947996
2018-10-18,1539820800,212.85447,206.5,215.197953,204.271375,1746.219682,366763.11613043
2018-10-19,1539907200,206.625175,204.890581,208.0,204.276831,1623.6130716000002,334309.96256359003
2018-10-20,1539993600,205.062181,208.008189,209.681226,203.810077,669.5800666,138732.63394614
2018-10-21,1540080000,208.008189,207.653306,211.738569,206.98445,910.6511739,190611.72576543002
2018-10-22,1540166400,207.342291,206.824399,208.892378,205.121557,889.5341685999999,184126.35792229
2018-10-23,1540252800,206.548852,206.029464,207.765823,202.805365,1197.8828294,245990.70292904
2018-10-24,1540339200,205.979008,205.38097,207.593063,205.063462,824.2961720000001,170222.25453645998
2018-10-25,1540425600,205.30252,204.001686,205.82286,203.0,830.6849358,169745.66067359
2018-10-26,1540512000,203.870377,204.77756,208.731501,203.176222,1294.4433165,265697.67230846
2018-10-27,1540598400,205.28259,204.357772,205.853555,203.223867,562.9117069,115216.78679903
2018-10-28,1540684800,204.317792,205.075842,205.577146,203.921285,716.1486365000001,146487.04184564
2018-10-29,1540771200,204.868682,196.87544,205.599998,195.421013,1829.1502991000002,365904.39009276003
2018-10-30,1540857600,197.0985,197.282349,198.474363,196.084044,1322.0515699999999,261009.88242031
2018-10-31,1540944000,197.48579,198.799149,201.467191,193.446884,1080.5222589999998,212860.40450321
2018-11-01,1541030400,198.864763,199.59509,201.703593,197.38,500.29990399999997,99430.48856464002
2018-11-02,1541116800,200.01723,202.390249,203.739953,199.634755,726.2597534,146250.17771904002
2018-11-03,1541203200,202.29025,200.21481,202.668131,199.341229,535.1950256,107468.22229894
2018-11-04,1541289600,200.128022,212.01236,218.639268,199.0,2199.5127706000003,460046.0851182
2018-11-05,1541376000,212.13195,210.72327,213.178173,207.705404,914.8325117,192060.3658533
2018-11-06,1541462400,210.46192,220.548798,220.939998,209.11068,1398.7455036,300608.3169012
2018-11-07,1541548800,220.835062,219.249153,224.818581,217.039944,1689.4502490999998,373005.80975907
2018-11-08,1541635200,218.858185,212.785142,221.028881,212.784548,1180.6764465,254632.56901601003
2018-11-09,1541721600,212.784548,211.031546,215.510847,208.760001,1001.2806426,211943.82359154
2018-11-10,1541808000,210.643789,213.019365,215.406391,210.606434,552.1805676,117783.83345208
2018-11-11,1541894400,213.019368,213.05064,213.877497,209.152895,627.7121444999999,132738.83271763
2018-11-12,1541980800,212.852488,212.985389,214.196812,211.047116,440.8540545000001,93791.30756385
2018-11-13,1542067200,212.954741,209.810448,213.36681,209.072681,1089.9478691,230261.10494212998
2018-11-14,1542153600,209.830448,187.969163,211.167997,176.5,8047.6160069,1517615.25586479
2018-11-15,1542240000,188.022625,184.057423,189.964084,171.709264,5289.7291743999995,950635.83901819
2018-11-16,1542326400,183.721969,176.815,185.13437,173.82815,1731.4806747000002,310774.65986049
2018-11-17,1542412800,176.815,176.327541,177.767726,173.944451,908.3892717,159550.71733479
2018-11-18,1542499200,176.431025,179.000883,182.632619,176.07549,822.215786,146602.7500065
2018-11-19,1542585600,179.15279,149.601948,179.15279,146.028105,8459.1027884,1342016.13335913
2018-11-20,1542672000,149.601948,133.83773,153.024723,126.079382,10462.6668712,1456182.32751189
2018-11-21,1542758400,133.545804,138.19123,141.392884,127.257251,7424.550841599999,1010964.2062726399
2018-11-22,1542844800,138.259816,126.26886,140.095065,125.620222,4428.3993916,592440.73238582
2018-11-23,1542931200,126.26886,125.549623,129.136939,119.514127,5927.0763145,736552.9977338901
2018-11-24,1543017600,125.366532,115.060958,130.04372,112.021613,6496.915550800001,781943.09945523
2018-11-25,1543104000,114.901918,118.738374,121.862684,102.615608,8379.208068,931308.4644223
2018-11-26,1543190400,118.618805,110.597309,121.135009,106.926698,8111.513441699999,909354.3655167299
2018-11-27,1543276800,110.799657,111.362862,113.994984,102.865402,5706.1115875,614717.1903289801
2018-11-28,1543363200,111.514731,122.889156,126.975236,111.514731,5212.678588000001,619716.09417445
2018-11-29,1543449600,122.903067,117.870135,123.893288,115.000002,3814.8397965999998,454377.98015652003
2018-11-30,1543536000,118.067038,113.756655,119.918047,111.634436,3490.9727666,402236.90290037997
2018-12-01,1543622400,113.660989,118.019245,120.560035,111.416245,2121.6527822999997,247521.95938289998
2018-12-02,1543708800,117.997833,116.529491,120.732704,116.0,2615.8510547,308084.04158661
2018-12-03,1543795200,116.802994,108.668122,116.927361,106.903344,2704.6358094999996,300925.79163163
2018-12-04,1543881600,108.918838,109.854822,113.153179,106.030693,2259.75875,249099.18473245
2018-12-05,1543968000,110.010459,102.638735,110.472009,102.464502,2960.9759539999995,316249.42963475
2018-12-06,1544054400,102.626708,91.045252,104.550723,90.64,5376.647292,533547.2991247299
2018-12-07,1544140800,91.146734,93.07697,96.735743,82.367968,10093.473513199999,882390.08128775
2018-12-08,1544227200,92.922286,90.391823,97.7,84.549325,6751.6447404,605661.4926666201
2018-12-09,1544313600,90.293525,93.356039,98.485473,88.752834,3999.2240248999997,373184.51064766
2018-12-10,1544400000,93.596845,89.944762,95.115803,88.304547,4902.999849,444170.64949867
2018-12-11,1544486400,89.9,87.749662,91.759999,86.019249,4048.7013638,357503.55557451
2018-12-12,1544572800,87.662525,89.397539,91.272213,86.870002,3606.1065208,321528.08539170003
2018-12-13,1544659200,89.46,86.32,90.662561,84.755033,3892.4936554,342313.64685965993
2018-12-14,1544745600,86.35,83.83,87.895487,82.311222,3830.0687478,326545.61809232004
2018-12-15,1544832000,83.78,83.802004,85.197526,82.0,2885.4178668,241065.27757101
2018-12-16,1544918400,83.787679,84.67,87.496771,83.787679,2950.9272323,253587.60466774
2018-12-17,1545004800,84.67,94.199412,97.024584,84.473325,8096.5394462,729192.22826079
2018-12-18,1545091200,94.049723,100.26862,101.083118,91.553901,5481.3248416,518198.02542535996
2018-12-19,1545177600,100.406859,98.817109,107.330283,97.994181,9539.775258900001,978432.8702985201
2018-12-20,1545264000,98.780713,113.869264,115.558636,98.007658,12562.141532,1368141.19421166
2018-12-21,1545350400,113.817004,107.842851,117.822592,105.111159,6181.0012927,691341.9312532101
2018-12-22,1545436800,107.866661,115.05237,115.4,105.54527,3379.2530879,374040.02701632
2018-12-23,1545523200,115.090543,129.051324,131.796833,114.899382,6134.2995931000005,772189.3057594299
2018-12-24,1545609600,129.109284,138.091072,157.377716,129.109284,14199.8412532,2038543.68936919
2018-12-25,1545696000,138.38035,127.271239,138.961901,120.873685,11421.734094899999,1447163.94312537
2018-12-26,1545782400,127.517341,129.399383,135.192302,122.477596,8563.688562399999,1101885.85670256
2018-12-27,1545868800,129.410996,113.850698,130.799241,111.675865,5934.8340834,719082.20432376
2018-12-28,1545955200,113.808818,135.503689,136.01567,111.880846,11899.423764699999,1502062.9174881098
2018-12-29,1546041600,135.503689,132.858745,144.874013,129.323199,9315.4515155,1259316.28987725
2018-12-30,1546128000,132.686079,137.631321,139.0,128.387475,5945.6259409,803398.79940123
2018-12-31,1546214400,137.747062,131.344128,138.008609,129.0,4142.8740313,553042.99698998
2019-01-01,1546300800,131.361407,138.909351,139.826115,130.082442,3951.0092583,534876.53720525
2019-01-02,1546387200,139.098781,152.004189,155.0,137.734799,5155.0180509,760214.8689651401
2019-01-03,1546473600,152.009074,146.24485,153.584211,143.277125,2999.6389439,444733.57675886
2019-01-04,1546560000,146.145033,152.575004,154.7,144.336355,3047.6993512999998,456242.14603748
2019-01-05,1546646400,152.536302,152.831518,158.87187,152.0,4192.5243529,650367.29788083
2019-01-06,1546732800,152.666961,153.86142,157.008907,147.626625,2226.8203125,339761.90198345
2019-01-07,1546819200,153.722183,149.381336,155.382666,147.794052,2096.0648609,317575.42148952
2019-01-08,1546905600,149.420455,147.369383,151.5,145.53593,2084.1897567,308998.58574733
2019-01-09,1546992000,147.480905,148.135629,151.313707,147.201128,1258.4418853,187690.52562342002
2019-01-10,1547078400,148.178269,125.088792,149.253377,121.161104,8029.3163552000005,1038956.8973749101
2019-01-11,1547164800,125.005028,124.828228,127.158351,120.249906,3111.8984157,386753.67458696
2019-01-12,1547251200,124.514856,123.409785,125.90332,122.139612,1600.3453749999999,198786.72746174003
2019-01-13,1547337600,123.312266,113.953263,123.924597,112.121515,2488.3001592,290829.19325283996
2019-01-14,1547424000,114.06581,127.050809,130.05648,113.883919,4100.967406500001,505090.99298825994
2019-01-15,1547510400,127.083486,119.263367,129.22024,116.202314,3446.2220265,425872.99680016004
2019-01-16,1547596800,119.077719,121.342517,126.594178,118.495578,3258.6021573,394924.54231479
2019-01-17,1547683200,121.417973,121.643726,122.797854,117.202273,2778.3204435,334175.20358253
2019-01-18,1547769600,121.443869,119.322633,121.801288,117.812031,1866.0911753999999,223990.33182830998
2019-01-19,1547856000,119.322413,122.704818,125.182419,119.214311,1994.020931,244202.67990789
2019-01-20,1547942400,122.609785,117.376355,123.16536,115.98564,2325.7993157,275892.32936095
2019-01-21,1548028800,117.521342,115.558968,118.002216,114.0,2662.5764704,308727.98205662
2019-01-22,1548115200,115.479846,117.843331,119.220236,111.503147,1906.0946165000003,221492.38299448998
2019-01-23,1548201600,117.843331,116.42358,119.030722,114.941393,791.2784948,92676.18948064
2019-01-24,1548288000,116.457071,116.318593,117.056332,114.011762,886.4381877999999,102623.74386879
2019-01-25,1548374400,116.373325,115.316202,117.295161,114.432977,1347.2506205,155660.51654586
2019-01-26,1548460800,115.28,115.512758,118.501416,114.967795,1334.9921325,154630.07386132
2019-01-27,1548547200,115.370252,112.195733,116.053129,111.214117,2178.6587796999997,249720.62621315004
2019-01-28,1548633600,112.037138,105.512192,112.978085,101.088636,2316.5155749,245587.08483314002
2019-01-29,1548720000,105.7,104.494051,106.49,102.426399,1050.7252948,109639.40672138
2019-01-30,1548806400,104.447803,108.351521,109.548432,103.600961,1577.5775571999998,168338.81843408
2019-01-31,1548892800,108.265936,106.421753,110.198654,105.390266,1360.4859188,146143.11283199
2019-02-01,1548979200,106.449398,107.019857,108.207956,103.5,982.2323782,104198.09775938
2019-02-02,1549065600,107.059381,110.707666,110.957456,106.018977,837.8987951,90366.32510699001
2019-02-03,1549152000,110.666972,107.37439,111.269953,105.957458,537.0987959,58063.92039664
2019-02-04,1549238400,107.615149,107.806234,109.280042,106.628097,449.09543529999996,48443.45935410001
2019-02-05,1549324800,107.659867,107.231233,108.013695,106.465688,562.0748717,60287.48269199
2019-02-06,1549411200,107.559994,104.549534,107.57419,101.572207,1427.1675925,148275.57722394
2019-02-07,1549497600,104.571765,104.490596,106.211328,104.090724,539.4714366000001,56572.925968359996
2019-02-08,1549584000,104.471673,119.221823,122.987796,103.538023,3890.0980074,447594.09954107995
2019-02-09,1549670400,119.322269,119.256544,121.143459,117.687962,1150.4305428,136934.85157476
2019-02-10,1549756800,119.854206,124.902899,125.6753,115.914708,1151.5589666000003,137905.21606258
2019-02-11,1549843200,125.123681,120.370408,125.123681,119.352918,1163.6180843000002,140870.13187945
2019-02-12,1549929600,120.370401,122.327107,123.552928,118.328083,1030.8154494,124883.95105420999
2019-02-13,1550016000,122.14886,121.867165,126.244368,120.829355,936.3611633,115076.83693081999
2019-02-14,1550102400,121.797484,120.625417,124.469926,120.3069,1342.9055097,163516.28520593
2019-02-15,1550188800,120.433421,121.80819,124.298994,120.433417,2342.3575326,285528.77109001
2019-02-16,1550275200,121.752382,122.659872,124.560679,121.622961,2112.9849237,259612.24386302
2019-02-17,1550361600,122.591261,133.849995,135.42024,122.588626,5069.4438321,650682.54755359
2019-02-18,1550448000,133.849995,144.1,145.0,133.0,182.40307860000001,25773.56096227297
2019-02-19,1550534400,144.1,143.71,148.999996,142.0,1764.11996024,257286.05097151786
2019-02-20,1550620800,143.71,148.13728,149.502829,140.25,1732.5151409,251036.18581328233
2019-02-21,1550707200,148.268947,145.624824,149.385791,140.139006,3725.1470653654687,540294.6697661668
2019-02-22,1550793600,145.559743,147.22,148.686353,144.121275,594.9586815907751,87414.90029200833
2019-02-23,1550880000,147.22,157.7,159.447374,145.877727,1724.351911289353,264066.16610449867
2019-02-24,1550966400,157.516421,132.46623,165.824723,132.042927,5849.267831095802,845347.895737882
2019-02-25,1551052800,132.23,137.831405,141.547094,132.084422,1925.3254885564927,263797.92318364815
2019-02-26,1551139200,137.831405,136.339999,138.250595,133.878039,884.730786599441,120285.36324539181
2019-02-27,1551225600,136.043612,135.030161,139.98,126.994895,1737.69538378157,230916.03382155963
2019-02-28,1551312000,135.030161,135.18,138.573221,132.333501,2085.635119787444,283434.0575263647
2019-03-01,1551398400,135.210845,135.07,137.89,133.406312,913.162358754161,124270.87786425199
2019-03-02,1551484800,135.07,132.3,136.01,130.31,1458.379851943198,193826.0675262325
2019-03-03,1551571200,132.42,130.33,134.57,128.21,1196.784167294805,158037.42798162246
2019-03-04,1551657600,130.44,125.62,130.79,122.83,2031.5027453057842,256301.4620104643
2019-03-05,1551744000,125.62,136.71,137.69,125.18,2366.7559295467427,313925.5668081832
2019-03-06,1551830400,136.83,137.28,140.0,133.65,1787.764599423722,244495.3801193115
2019-03-07,1551916800,137.28,136.7,139.87,135.2,2273.6824053087857,312066.0263565086
2019-03-08,1552003200,136.7,133.59,139.43,130.88,1891.78849739098,257132.37183712452
2019-03-09,1552089600,133.46,137.33,138.56,132.99,1177.7176637297061,160976.26284619176
2019-03-10,1552176000,137.33,135.24,137.59,134.12,1899.4824085516038,257214.12605062762
2019-03-11,1552262400,135.24,132.73,136.04,131.33,2500.5773802807826,333725.9938392614
2019-03-12,1552348800,132.6,133.47,135.15,128.29,3185.476852017941,423071.85508388
2019-03-13,1552435200,133.47,131.66,133.57,130.7,3668.8979464854892,484441.13208440726
2019-03-14,1552521600,131.66,132.2,134.91,129.74,3426.2698856499746,452971.62859208015
2019-03-15,1552608000,132.22,136.49,137.51,132.12,2891.44694678304,388675.0728712067
2019-03-16,1552694400,136.49,140.85,144.24,136.49,2443.541596632935,344299.245101131
2019-03-17,1552780800,140.85,138.81,140.85,137.23,1577.41693538968,218928.01979707158
2019-03-18,1552867200,138.78,137.79,141.86,136.51,2649.312112243355,367353.78634678584
2019-03-19,1552953600,137.7,138.56,139.32,137.0,1340.011370478645,184825.83439361764
2019-03-20,1553040000,138.34,138.57,139.17,136.27,4335.050637504245,598168.3696243791
2019-03-21,1553126400,138.57,134.8,139.42,132.23,5267.38120991494,721508.5114905227
2019-03-22,1553212800,134.93,136.11,137.29,134.33,2467.399681467345,335486.77307546546
2019-03-23,1553299200,136.02,137.13,138.11,135.54,1368.704778088325,187224.28368453175
2019-03-24,1553385600,137.13,136.0,137.29,134.99,2643.30711028902,359759.768967196
2019-03-25,1553472000,136.16,133.49,136.89,131.77,5028.70267766631,678054.4785617328
2019-03-26,1553558400,133.67,133.8,134.68,132.0,5687.808872940001,759413.1848741419
2019-03-27,1553644800,133.8,139.04,139.63,133.41,4509.9422386763,618198.3427903983
2019-03-28,1553731200,139.1,137.77,139.1,137.25,2541.67402028,350708.9338364603
2019-03-29,1553817600,137.95,143.13,143.32,137.67,5375.33809624,752327.9541659867
2019-03-30,1553904000,143.21,142.21,145.45,140.11,5810.9177527,827203.9487174524
2019-03-31,1553990400,142.21,141.46,142.45,140.31,2944.29846791,415382.32950629236
2019-04-01,1554076800,141.42,141.14,143.14,139.59,5022.36383307,711303.6630453363
2019-04-02,1554163200,141.09,162.8,165.0,140.49,17208.815400891148,2600082.816547003
2019-04-03,1554249600,162.99,159.61,178.72,151.31,41193.51457411,6890579.338719754
2019-04-04,1554336000,159.89,157.19,164.3,152.81,10605.57975477,1691224.6356487963
2019-04-05,1554422400,157.21,164.78,168.31,156.05,3515.48021708,572286.2739989915
2019-04-06,1554508800,164.96,165.27,172.43,160.0,5999.6911578,991236.9391893882
2019-04-07,1554595200,165.5,174.57,175.19,164.01,3333.77547932,562730.0657177512
2019-04-08,1554681600,174.33,178.77,185.83,171.01,7860.44926446,1406305.9830107884
2019-04-09,1554768000,178.84,174.52,178.84,171.99,8663.29596328,1514977.8592830678
2019-04-10,1554854400,174.3,177.07,183.22,170.29,6695.591933199999,1195624.1612204656
2019-04-11,1554940800,177.15,163.98,177.46,158.74,5233.405180090001,869628.8079806939
2019-04-12,1555027200,164.14,163.42,166.19,158.16,3280.61626253,534723.7483081862
2019-04-13,1555113600,163.31,163.1,165.31,160.93,1801.9340267599998,294373.3891886665
2019-04-14,1555200000,163.11,167.21,168.13,161.26,3266.7572589700003,534935.4342364073
2019-04-15,1555286400,167.18,160.08,168.68,156.08,3344.0900777300003,545391.2298031026
2019-04-16,1555372800,160.02,165.39,166.61,159.54,3138.06647771,512489.1785348474
2019-04-17,1555459200,165.46,165.84,167.11,163.88,2565.08333554,424113.5444884869
2019-04-18,1555545600,165.67,173.13,175.0,165.08,3826.1971656000005,656466.1551026932
2019-04-19,1555632000,173.36,172.79,173.46,168.85,2438.2259075,419051.18687008007
2019-04-20,1555718400,172.7,173.04,176.79,169.93,2721.37307048,471630.3186741652
2019-04-21,1555804800,172.94,168.72,173.41,165.08,2784.65959265,470628.08939132636
2019-04-22,1555891200,168.7,170.5,172.17,167.0,3198.03247182,543961.0617865616
2019-04-23,1555977600,170.45,169.32,175.51,168.03,2734.5642251599998,472771.77150386
2019-04-24,1556064000,169.25,164.8,169.86,159.32,5799.175119580001,951906.1023430838
2019-04-25,1556150400,164.87,154.83,165.45,150.59,5293.739295830001,850210.5255084683
2019-04-26,1556236800,154.87,157.87,162.46,151.58,6305.74345217,987184.5913281416
2019-04-27,1556323200,158.03,159.34,162.04,156.56,4523.28217821,717911.8187231459
2019-04-28,1556409600,159.37,157.92,160.26,157.13,5032.79357041,799541.9640805108
2019-04-29,1556496000,157.92,155.08,159.0,152.02,6684.07796332,1042367.7084462743
2019-04-30,1556582400,155.15,161.74,162.78,155.06,6072.36330632,960623.7393527776
2019-05-01,1556668800,161.82,160.52,163.69,158.53,5272.5393351,847323.817414483
2019-05-02,1556755200,160.28,161.96,163.33,158.71,4913.41178322,790419.7492843575
2019-05-03,1556841600,161.96,168.07,170.19,161.08,6483.431956230001,1077052.4362018004
2019-05-04,1556928000,168.1,163.79,171.11,160.02,5591.07234718,921573.4326024072
2019-05-05,1557014400,163.79,163.02,165.3,159.33,4904.10690987,799819.7189414001
2019-05-06,1557100800,163.05,173.02,177.86,159.07,6720.39261888,1121671.3674934804
2019-05-07,1557187200,173.06,168.93,182.41,168.55,7009.287200639999,1232654.082716131
2019-05-08,1557273600,168.97,170.99,172.98,165.02,5958.31237298,1012373.3000212146
2019-05-09,1557360000,170.97,171.28,173.57,166.79,5765.24448929,980582.6633374505
2019-05-10,1557446400,171.27,172.92,176.13,168.54,8389.06249188,1452207.024143349
2019-05-11,1557532800,172.89,192.4,205.0,172.89,11772.296103019999,2223539.5039789695
2019-05-12,1557619200,192.41,188.47,203.07,182.89,9560.08389353,1831063.9972468456
2019-05-13,1557705600,188.38,196.08,207.21,186.14,11679.77858939,2290242.554847501
2019-05-14,1557792000,196.21,217.77,220.0,195.16,15501.60421672,3218168.896569987
2019-05-15,1557878400,217.77,248.29,250.05,217.75,13261.110781270001,3096612.1104693734
2019-05-16,1557964800,248.46,264.38,278.63,242.46,22509.70910638,5886905.193946245
2019-05-17,1558051200,263.65,244.44,268.19,224.2,22669.69439214,5436061.080625652
2019-05-18,1558137600,244.41,233.62,247.93,231.11,8595.66858197,2043504.979153837
2019-05-19,1558224000,233.62,259.64,263.87,232.51,7954.1924725,2009817.8016095497
2019-05-20,1558310400,259.46,250.76,259.46,238.28,8441.94863187,2098274.545681535
2019-05-21,1558396800,250.66,253.48,261.63,246.6,6489.63645192,1637369.240556288
2019-05-22,1558483200,253.13,243.67,259.69,240.09,8921.86899115,2244334.2038248316
2019-05-23,1558569600,243.65,244.51,247.08,231.1,9338.64178939,2234837.2624794687
2019-05-24,1558656000,244.7,248.87,254.17,241.48,5970.1133846,1485325.0918511667
2019-05-25,1558742400,248.8,250.33,257.23,247.35,5383.184115689999,1350874.4712793007
2019-05-26,1558828800,250.33,264.72,269.07,245.32,7397.3720315499995,1885291.4185731537
2019-05-27,1558915200,264.62,270.98,279.33,262.61,8523.09177243,2279476.6318027265
2019-05-28,1559001600,270.79,271.05,275.74,265.08,9160.31827416,2472074.0330863036
2019-05-29,1559088000,271.04,268.71,273.91,260.43,6305.65111964,1692267.709071272
2019-05-30,1559174400,268.95,254.38,288.32,240.09,12116.66214281,3275237.6137625924
2019-05-31,1559260800,254.54,267.77,268.65,245.51,7856.336308849999,2019857.67938753
2019-06-01,1559347200,267.71,264.23,275.0,260.84,7746.72959408,2069780.5356227723
2019-06-02,1559433600,264.22,268.92,273.0,263.42,6311.954818650001,1692453.8198116045
2019-06-03,1559520000,268.93,250.32,269.96,248.31,11677.599844979999,3033202.167259095
2019-06-04,1559606400,250.11,241.26,251.53,234.63,20072.28452375,4904634.838821297
2019-06-05,1559692800,241.43,246.01,248.47,237.51,9366.17794247,2280333.283690307
2019-06-06,1559779200,245.77,248.67,250.0,235.83,6606.41581978,1604581.2690429143
2019-06-07,1559865600,248.66,248.9,253.33,243.84,7316.89714655,1818763.2522148462
2019-06-08,1559952000,248.93,243.54,250.68,240.85,7529.05009114,1850688.9397500078
2019-06-09,1560038400,243.59,231.08,244.42,226.65,9963.8647495,2347502.0955669032
2019-06-10,1560124800,231.02,246.83,247.02,227.24,10058.89935888,2402021.7930091387
2019-06-11,1560211200,246.8,244.29,247.73,236.84,8736.081291139999,2120773.1108652754
2019-06-12,1560297600,244.45,261.36,261.74,242.25,10254.7967304,2574842.140161343
2019-06-13,1560384000,261.36,254.61,262.89,253.89,9915.22929666,2564812.187248364
2019-06-14,1560470400,254.61,262.23,264.11,251.87,10786.933240620001,2765276.286456123
2019-06-15,1560556800,262.23,267.64,271.81,260.75,7598.07068582,2013376.1747476968
2019-06-16,1560643200,267.64,267.88,276.9,263.15,10373.35323897,2798009.161850917
2019-06-17,1560729600,267.87,273.18,274.52,266.73,7495.48323948,2027858.1702118637
2019-06-18,1560816000,273.2,264.72,273.48,261.53,7241.51356578,1931513.8473624906
2019-06-19,1560902400,264.77,268.19,269.8,263.65,5010.33190202,1338472.2462173204
2019-06-20,1560988800,268.22,271.23,273.59,265.7,4971.04246034,1336413.9791364744
2019-06-21,1561075200,271.32,293.93,295.34,271.3,8572.2309403,2451656.765600385
2019-06-22,1561161600,294.29,310.68,313.87,291.3,11855.93374804,3617871.378955776
